iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
SGP,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-19808.562102973436,tonnes,annual,2022-10-10 17:13:05.265873,2022-10-24 16:25:08.523337
SGP,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-19808.562102973436,tonnes,annual,2022-10-10 17:13:05.265888,2022-10-24 16:25:08.523337
SGP,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-19808.562102973436,tonnes,annual,2022-10-10 17:13:05.265895,2022-10-24 16:25:08.523337
SJM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-129572.00510379496,tonnes,annual,2022-10-10 17:13:05.266142,2022-10-24 16:25:08.523337
SJM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-129572.00510379496,tonnes,annual,2022-10-10 17:13:05.266159,2022-10-24 16:25:08.523337
SJM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-129572.00510379496,tonnes,annual,2022-10-10 17:13:05.266164,2022-10-24 16:25:08.523337
SLB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,1279.3484454154402,tonnes,annual,2022-10-10 17:13:05.266232,2022-10-24 16:25:08.523337
SLB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,1279.3484454154402,tonnes,annual,2022-10-10 17:13:05.266247,2022-10-24 16:25:08.523337
SLB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,1279.3484454154402,tonnes,annual,2022-10-10 17:13:05.266252,2022-10-24 16:25:08.523337
SLE,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,2983173.8204018166,tonnes,annual,2022-10-10 17:13:05.266325,2022-10-24 16:25:08.523337
SLE,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,2983173.8204018166,tonnes,annual,2022-10-10 17:13:05.266341,2022-10-24 16:25:08.523337
SLE,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,2983173.8204018166,tonnes,annual,2022-10-10 17:13:05.266346,2022-10-24 16:25:08.523337
SLV,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,18909.016317329995,tonnes,annual,2022-10-10 17:13:05.266416,2022-10-24 16:25:08.523337
SLV,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,18909.016317329995,tonnes,annual,2022-10-10 17:13:05.266433,2022-10-24 16:25:08.523337
SLV,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,18909.016317329995,tonnes,annual,2022-10-10 17:13:05.266437,2022-10-24 16:25:08.523337
SMR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,1493.4020633697448,tonnes,annual,2022-10-10 17:13:05.266506,2022-10-24 16:25:08.523337
SMR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,1493.4020633697448,tonnes,annual,2022-10-10 17:13:05.266521,2022-10-24 16:25:08.523337
SMR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,1493.4020633697448,tonnes,annual,2022-10-10 17:13:05.266528,2022-10-24 16:25:08.523337
SOM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-23316301.439513154,tonnes,annual,2022-10-10 17:13:05.266596,2022-10-24 16:25:08.523337
SOM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-23316301.439513154,tonnes,annual,2022-10-10 17:13:05.266612,2022-10-24 16:25:08.523337
SOM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-23316301.439513154,tonnes,annual,2022-10-10 17:13:05.266616,2022-10-24 16:25:08.523337
SPM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,6716.05242425203,tonnes,annual,2022-10-10 17:13:05.266686,2022-10-24 16:25:08.523337
SPM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,6716.05242425203,tonnes,annual,2022-10-10 17:13:05.266701,2022-10-24 16:25:08.523337
SPM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,6716.05242425203,tonnes,annual,2022-10-10 17:13:05.266706,2022-10-24 16:25:08.523337
SRB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,159859.69111316933,tonnes,annual,2022-10-10 17:13:05.266774,2022-10-24 16:25:08.523337
SRB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,159859.69111316933,tonnes,annual,2022-10-10 17:13:05.266794,2022-10-24 16:25:08.523337
SRB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,159859.69111316933,tonnes,annual,2022-10-10 17:13:05.266799,2022-10-24 16:25:08.523337
SSD,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,153858324.022126,tonnes,annual,2022-10-10 17:13:05.26687,2022-10-24 16:25:08.523337
SSD,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,153858324.022126,tonnes,annual,2022-10-10 17:13:05.266886,2022-10-24 16:25:08.523337
SSD,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,153858324.022126,tonnes,annual,2022-10-10 17:13:05.266891,2022-10-24 16:25:08.523337
STP,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,15455.600292980598,tonnes,annual,2022-10-10 17:13:05.266961,2022-10-24 16:25:09.491773
STP,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,15455.600292980598,tonnes,annual,2022-10-10 17:13:05.266976,2022-10-24 16:25:09.491773
STP,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,15455.600292980598,tonnes,annual,2022-10-10 17:13:05.266982,2022-10-24 16:25:09.491773
SUR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,662728.5184051103,tonnes,annual,2022-10-10 17:13:05.267051,2022-10-24 16:25:09.491773
SUR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,662728.5184051103,tonnes,annual,2022-10-10 17:13:05.267068,2022-10-24 16:25:09.491773
SUR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,662728.5184051103,tonnes,annual,2022-10-10 17:13:05.267073,2022-10-24 16:25:09.491773
SVK,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,83206.00476464968,tonnes,annual,2022-10-10 17:13:05.267144,2022-10-24 16:25:09.491773
SVK,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,83206.00476464968,tonnes,annual,2022-10-10 17:13:05.267159,2022-10-24 16:25:09.491773
SVK,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,83206.00476464968,tonnes,annual,2022-10-10 17:13:05.267164,2022-10-24 16:25:09.491773
SVN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-112213.9924957306,tonnes,annual,2022-10-10 17:13:05.267235,2022-10-24 16:25:09.491773
SVN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-112213.9924957306,tonnes,annual,2022-10-10 17:13:05.26725,2022-10-24 16:25:09.491773
SVN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-112213.9924957306,tonnes,annual,2022-10-10 17:13:05.267255,2022-10-24 16:25:09.491773
SWE,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,341035.8852597994,tonnes,annual,2022-10-10 17:13:05.267323,2022-10-24 16:25:09.491773
SWE,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,341035.8852597994,tonnes,annual,2022-10-10 17:13:05.267341,2022-10-24 16:25:09.491773
SWE,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,341035.8852597994,tonnes,annual,2022-10-10 17:13:05.267346,2022-10-24 16:25:09.491773
SWZ,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,1083743.3943039798,tonnes,annual,2022-10-10 17:13:05.267414,2022-10-24 16:25:09.491773
SWZ,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,1083743.3943039798,tonnes,annual,2022-10-10 17:13:05.267429,2022-10-24 16:25:09.491773
SWZ,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,1083743.3943039798,tonnes,annual,2022-10-10 17:13:05.267436,2022-10-24 16:25:09.491773
SXM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,2165.3831558227503,tonnes,annual,2022-10-10 17:13:05.267507,2022-10-24 16:25:09.491773
SXM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,2165.3831558227503,tonnes,annual,2022-10-10 17:13:05.267523,2022-10-24 16:25:09.491773
SXM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,2165.3831558227503,tonnes,annual,2022-10-10 17:13:05.267527,2022-10-24 16:25:09.491773
SYC,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-12601.181821778406,tonnes,annual,2022-10-10 17:13:05.267597,2022-10-24 16:25:09.491773
SYC,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-12601.181821778406,tonnes,annual,2022-10-10 17:13:05.267614,2022-10-24 16:25:09.491773
SYC,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-12601.181821778406,tonnes,annual,2022-10-10 17:13:05.267619,2022-10-24 16:25:09.491773
SYR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-1406671.5496907386,tonnes,annual,2022-10-10 17:13:05.26769,2022-10-24 16:25:09.491773
SYR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1406671.5496907386,tonnes,annual,2022-10-10 17:13:05.267706,2022-10-24 16:25:09.491773
SYR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1406671.5496907386,tonnes,annual,2022-10-10 17:13:05.267711,2022-10-24 16:25:09.491773
TCA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,24024.85897230722,tonnes,annual,2022-10-10 17:13:05.267779,2022-10-24 16:25:09.491773
TCA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,24024.85897230722,tonnes,annual,2022-10-10 17:13:05.267795,2022-10-24 16:25:09.491773
TCA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,24024.85897230722,tonnes,annual,2022-10-10 17:13:05.2678,2022-10-24 16:25:09.491773
TCD,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-30876825.126569428,tonnes,annual,2022-10-10 17:13:05.26787,2022-10-24 16:25:09.491773
TCD,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-30876825.126569428,tonnes,annual,2022-10-10 17:13:05.267885,2022-10-24 16:25:09.491773
TCD,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-30876825.126569428,tonnes,annual,2022-10-10 17:13:05.267891,2022-10-24 16:25:09.491773
TGO,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-1982706.0561642041,tonnes,annual,2022-10-10 17:13:05.267959,2022-10-24 16:25:09.491773
TGO,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1982706.0561642041,tonnes,annual,2022-10-10 17:13:05.267977,2022-10-24 16:25:09.491773
TGO,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1982706.0561642041,tonnes,annual,2022-10-10 17:13:05.267981,2022-10-24 16:25:09.491773
THA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,9512.856358691479,tonnes,annual,2022-10-10 17:13:05.268051,2022-10-24 16:25:09.491773
THA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,9512.856358691479,tonnes,annual,2022-10-10 17:13:05.268066,2022-10-24 16:25:09.491773
THA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,9512.856358691479,tonnes,annual,2022-10-10 17:13:05.268071,2022-10-24 16:25:09.491773
TJK,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-6894462.122921141,tonnes,annual,2022-10-10 17:13:05.268141,2022-10-24 16:25:09.491773
TJK,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-6894462.122921141,tonnes,annual,2022-10-10 17:13:05.268156,2022-10-24 16:25:09.491773
TJK,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-6894462.122921141,tonnes,annual,2022-10-10 17:13:05.268161,2022-10-24 16:25:09.491773
TKM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-1251811.9561889307,tonnes,annual,2022-10-10 17:13:05.268317,2022-10-24 16:25:09.491773
TKM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1251811.9561889307,tonnes,annual,2022-10-10 17:13:05.268332,2022-10-24 16:25:09.491773
TKM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1251811.9561889307,tonnes,annual,2022-10-10 17:13:05.26834,2022-10-24 16:25:09.491773
TLS,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-159584.5639867086,tonnes,annual,2022-10-10 17:13:05.268408,2022-10-24 16:25:09.491773
TLS,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-159584.5639867086,tonnes,annual,2022-10-10 17:13:05.268425,2022-10-24 16:25:09.491773
TLS,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-159584.5639867086,tonnes,annual,2022-10-10 17:13:05.26843,2022-10-24 16:25:09.491773
TON,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,946.2627867460205,tonnes,annual,2022-10-10 17:13:05.268499,2022-10-24 16:25:09.491773
TON,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,946.2627867460205,tonnes,annual,2022-10-10 17:13:05.268515,2022-10-24 16:25:09.491773
TON,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,946.2627867460205,tonnes,annual,2022-10-10 17:13:05.26852,2022-10-24 16:25:09.491773
TTO,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-52201.85526910548,tonnes,annual,2022-10-10 17:13:05.26859,2022-10-24 16:25:09.491773
TTO,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-52201.85526910548,tonnes,annual,2022-10-10 17:13:05.268607,2022-10-24 16:25:09.491773
TTO,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-52201.85526910548,tonnes,annual,2022-10-10 17:13:05.268612,2022-10-24 16:25:09.491773
TUN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-1955425.6372516719,tonnes,annual,2022-10-10 17:13:05.26868,2022-10-24 16:25:09.491773
TUN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1955425.6372516719,tonnes,annual,2022-10-10 17:13:05.268696,2022-10-24 16:25:09.491773
TUN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1955425.6372516719,tonnes,annual,2022-10-10 17:13:05.2687,2022-10-24 16:25:09.491773
TUR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-1914437.1487368518,tonnes,annual,2022-10-10 17:13:05.268769,2022-10-24 16:25:10.618077
TUR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1914437.1487368518,tonnes,annual,2022-10-10 17:13:05.268785,2022-10-24 16:25:10.618077
TUR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1914437.1487368518,tonnes,annual,2022-10-10 17:13:05.268791,2022-10-24 16:25:10.618077
TWN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-44950.42015506767,tonnes,annual,2022-10-10 17:13:05.26895,2022-10-24 16:25:10.618077
TWN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-44950.42015506767,tonnes,annual,2022-10-10 17:13:05.268966,2022-10-24 16:25:10.618077
TWN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-44950.42015506767,tonnes,annual,2022-10-10 17:13:05.268972,2022-10-24 16:25:10.618077
TZA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,36157479.323294066,tonnes,annual,2022-10-10 17:13:05.26904,2022-10-24 16:25:10.618077
TZA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,36157479.323294066,tonnes,annual,2022-10-10 17:13:05.269056,2022-10-24 16:25:10.618077
TZA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,36157479.323294066,tonnes,annual,2022-10-10 17:13:05.26906,2022-10-24 16:25:10.618077
UGA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,10457643.26070821,tonnes,annual,2022-10-10 17:13:05.26913,2022-10-24 16:25:10.618077
UGA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,10457643.26070821,tonnes,annual,2022-10-10 17:13:05.269146,2022-10-24 16:25:10.618077
UGA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,10457643.26070821,tonnes,annual,2022-10-10 17:13:05.26915,2022-10-24 16:25:10.618077
UKR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,10507624.06090081,tonnes,annual,2022-10-10 17:13:05.26922,2022-10-24 16:25:10.618077
UKR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,10507624.06090081,tonnes,annual,2022-10-10 17:13:05.269238,2022-10-24 16:25:10.618077
UKR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,10507624.06090081,tonnes,annual,2022-10-10 17:13:05.269245,2022-10-24 16:25:10.618077
UMI,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,511.1932373046812,tonnes,annual,2022-10-10 17:13:05.269314,2022-10-24 16:25:10.618077
UMI,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,511.1932373046812,tonnes,annual,2022-10-10 17:13:05.26933,2022-10-24 16:25:10.618077
UMI,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,511.1932373046812,tonnes,annual,2022-10-10 17:13:05.269335,2022-10-24 16:25:10.618077
URY,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,9107063.664565302,tonnes,annual,2022-10-10 17:13:05.269408,2022-10-24 16:25:10.618077
URY,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,9107063.664565302,tonnes,annual,2022-10-10 17:13:05.269423,2022-10-24 16:25:10.618077
URY,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,9107063.664565302,tonnes,annual,2022-10-10 17:13:05.269428,2022-10-24 16:25:10.618077
USA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-20571125.35089982,tonnes,annual,2022-10-10 17:13:05.269496,2022-10-24 16:25:10.618077
USA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-20571125.35089982,tonnes,annual,2022-10-10 17:13:05.269513,2022-10-24 16:25:10.618077
USA,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-20571125.35089982,tonnes,annual,2022-10-10 17:13:05.269517,2022-10-24 16:25:10.618077
UZB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-5914244.270628614,tonnes,annual,2022-10-10 17:13:05.269586,2022-10-24 16:25:10.618077
UZB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-5914244.270628614,tonnes,annual,2022-10-10 17:13:05.269601,2022-10-24 16:25:10.618077
UZB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-5914244.270628614,tonnes,annual,2022-10-10 17:13:05.269606,2022-10-24 16:25:10.618077
VCT,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,405.5006116479715,tonnes,annual,2022-10-10 17:13:05.269691,2022-10-24 16:25:10.618077
VCT,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,405.5006116479715,tonnes,annual,2022-10-10 17:13:05.269706,2022-10-24 16:25:10.618077
VCT,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,405.5006116479715,tonnes,annual,2022-10-10 17:13:05.269712,2022-10-24 16:25:10.618077
VEN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-12761788.27113688,tonnes,annual,2022-10-10 17:13:05.269781,2022-10-24 16:25:10.618077
VEN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-12761788.27113688,tonnes,annual,2022-10-10 17:13:05.269798,2022-10-24 16:25:10.618077
VEN,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-12761788.27113688,tonnes,annual,2022-10-10 17:13:05.269803,2022-10-24 16:25:10.618077
VGB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,5051.1918459385515,tonnes,annual,2022-10-10 17:13:05.269871,2022-10-24 16:25:10.618077
VGB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,5051.1918459385515,tonnes,annual,2022-10-10 17:13:05.269886,2022-10-24 16:25:10.618077
VGB,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,5051.1918459385515,tonnes,annual,2022-10-10 17:13:05.269893,2022-10-24 16:25:10.618077
VIR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,3083.7399550975033,tonnes,annual,2022-10-10 17:13:05.269961,2022-10-24 16:25:10.618077
VIR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,3083.7399550975033,tonnes,annual,2022-10-10 17:13:05.269977,2022-10-24 16:25:10.618077
VIR,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,3083.7399550975033,tonnes,annual,2022-10-10 17:13:05.269982,2022-10-24 16:25:10.618077
VNM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,-79272.10719963007,tonnes,annual,2022-10-10 17:13:05.270051,2022-10-24 16:25:10.618077
VNM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-79272.10719963007,tonnes,annual,2022-10-10 17:13:05.270068,2022-10-24 16:25:10.618077
VNM,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-79272.10719963007,tonnes,annual,2022-10-10 17:13:05.270073,2022-10-24 16:25:10.618077
VUT,2016-01-01 00:00:00,2016-12-31 00:00:00,net-grassland-emissions,co2,27188.24448585544,tonnes,annual,2022-10-10 17:13:05.270142,2022-10-24 16:25:10.618077
